source,dataset,subject_key,bytes,fps,frames,duration_seconds,pose_dimensions,screen_hz,max_seated_seconds,max_low_speed_seated_seconds,complete_transition_proxies,sha256,split,group_key
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kudo/pain-01-headache-kudo_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kudo,11023528,250.0,8250,33.0,156,10.0,0,0,0,c952a85e8ad2b5d834172390a79ee14ed318ad3f7c1f6ee35f8b7a7d5cbd3d71,train,Eyes_Japan_Dataset/kudo
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kudo/pain-03-toothache-kudo_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kudo,11023528,250.0,8250,33.0,156,10.0,0,0,0,eaba7e2edddadcff567e8323c516e2d1089cc84418031fd428ecaa6f1439517e,train,Eyes_Japan_Dataset/kudo
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kudo/pain-04-chest and barf-kudo_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kudo,11023528,250.0,8250,33.0,156,10.0,0,0,0,b929d6c54c75acb103a4afed394cffb7de901ea152c7073f3fd5139936cf13d0,train,Eyes_Japan_Dataset/kudo
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kudo/sitdown_standup-14-hold chair-kudo_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kudo,11023528,250.0,8250,33.0,156,10.0,0,0,0,37a5f8f0ecb534eba71dada299b344e2c4b7edd4b578deef994fd51c450ba6d2,train,Eyes_Japan_Dataset/kudo
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kudo/sitdown_standup-16-reseat-kudo_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kudo,11023528,250.0,8250,33.0,156,10.0,9.3,0,1,cf764b60b5102265525549aefd1207bcdd7c811585235f28f4324e27e727e97e,train,Eyes_Japan_Dataset/kudo
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kudo/walk-01-normal-kudo_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kudo,11023528,250.0,8250,33.0,156,10.0,0,0,0,dfdf0cb746b31fc40cb3d7be35f161560cbc8d981478918fa12d1126efab78b3,train,Eyes_Japan_Dataset/kudo
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kudo/walk-02-drank-kudo_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kudo,11023528,250.0,8250,33.0,156,10.0,0,0,0,a5c47a55f49d87c9ab388f1d5f168f6d825de23a2c0f925d197fbd905e61531a,train,Eyes_Japan_Dataset/kudo
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kudo/walk-04-fast-kudo_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kudo,11023528,250.0,8250,33.0,156,10.0,0,0,0,0f8c034fe4ccbc04f1f3c83b0bc640df9f85ad1373c25fd1101b7c7d24960049,train,Eyes_Japan_Dataset/kudo
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kudo/walk-05-backward-kudo_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kudo,11023528,250.0,8250,33.0,156,10.0,0,0,0,3fbe1215d6ea37606a45d345c1b5a36891dece5a05237de913f7443d8caa0dae,train,Eyes_Japan_Dataset/kudo
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kudo/walk-07-moonwalk-kudo_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kudo,11023528,250.0,8250,33.0,156,10.0,0,0,0,bfbdaceef64d2607cd687f4fa69ac8b3dd943e2305ee8a76a895d46fbe091997,train,Eyes_Japan_Dataset/kudo
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kudo/walk-08-lookfor-kudo_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kudo,11023528,250.0,8250,33.0,156,10.0,0,0,0,e01e95da48d69fd457527b08d07e8d2ea7ee38f0598620d5f6692dfbf107fa33,train,Eyes_Japan_Dataset/kudo
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kudo/walk-18-shuffle forward-kudo_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kudo,11023528,250.0,8250,33.0,156,10.0,0,0,0,31e8fba7b2ec7f5d940a3b3df0baec5539f767944de988c011478f5657c3ab4e,train,Eyes_Japan_Dataset/kudo
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kudo/walk-23-shuffle oneleg-kudo_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kudo,11023528,250.0,8250,33.0,156,10.0,0,0,0,f1452907177a252cefceac87ae50484fde3e4c0179f36f4f886d8ab97487a249,train,Eyes_Japan_Dataset/kudo
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kudo/walk-24-listless-kudo_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kudo,11023528,250.0,8250,33.0,156,10.0,0,0,0,da589f8626be5b1f8db4e40ce627b2aea9d71b42d7a3e4a3bf2304b40f713eaf,train,Eyes_Japan_Dataset/kudo
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kudo/walk-25-tired-kudo_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kudo,11023528,250.0,8250,33.0,156,10.0,0,0,0,82502c45dcb140a9757529d7414a9122de6b8d79b8d296a4ca37bab69ad48725,train,Eyes_Japan_Dataset/kudo
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kudo/walk-26-exhausted-kudo_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kudo,11023528,250.0,8250,33.0,156,10.0,0,0,0,2d6e40ced9850de546a31a21cd771c1d626e31542dc2125846f1287dc6345426,train,Eyes_Japan_Dataset/kudo
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/shiono/accident-02-dodge fast-shiono_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/shiono,4811128,120.0,3600,30.0,156,10.0,0,0,0,9c9dc9e890c63e1f6f048039c49ea9a212630a29b1b3e298d2d296e4b49d021d,train,Eyes_Japan_Dataset/shiono
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/shiono/accident-03-damage head-shiono_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/shiono,4811128,120.0,3600,30.0,156,10.0,0,0,0,d35a8b54ccc75604f7fab397a56d2480b4f13db6efdece0ee5a5c6a107366af4,train,Eyes_Japan_Dataset/shiono
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/shiono/accident-04-damage right leg-shiono_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/shiono,4811128,120.0,3600,30.0,156,10.0,0,0,0,5fb11b2d9fc17ae21ad7603c09620268cbdb5e69813f10b46759f17cead3d3fe,train,Eyes_Japan_Dataset/shiono
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/shiono/accident-13-damage back-shiono_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/shiono,4811128,120.0,3600,30.0,156,10.0,0,0,0,912804848da508cc06c4d3bfcaa62094c22e8aa399454138d823ba244898d465,train,Eyes_Japan_Dataset/shiono
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/shiono/gesture_etc-02-set 2-shiono_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/shiono,4811128,120.0,3600,30.0,156,10.0,0,0,0,feb87b95ffca569cdf9229612ab4f0b430e96941c813fddc8558ae76b4e4412c,train,Eyes_Japan_Dataset/shiono
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/shiono/gesture_etc-03-set 3-shiono_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/shiono,4811128,120.0,3600,30.0,156,10.0,0,0,0,86654db17ea3635ae092895a2b6ab0afc6209e18a87463f6b0377d3e9946b4f8,train,Eyes_Japan_Dataset/shiono
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/shiono/gesture_etc-05-touch nose-shiono_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/shiono,4811128,120.0,3600,30.0,156,10.0,0,0,0,8c75581123c29cccf3da2e095434fe6005daa52bf80b9cad5837018c3d793b0e,train,Eyes_Japan_Dataset/shiono
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/shiono/gesture_etc-07-over stretch-shiono_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/shiono,4811128,120.0,3600,30.0,156,10.0,0,0,0,6456abd6328b64bc14d423597b0614db620bf6835cb0a0c96688f41295aca0bc,train,Eyes_Japan_Dataset/shiono
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/shiono/gesture_etc-10-snip nail-shiono_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/shiono,4811128,120.0,3600,30.0,156,10.0,0,0,0,7f42ab36e5093194bb9f5009e518208334395342c3875f652e98a5bbb70b4a18,train,Eyes_Japan_Dataset/shiono
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/shiono/gesture_etc-15-whip -shiono_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/shiono,4811128,120.0,3600,30.0,156,10.0,0,0,0,b2145237ddaab07fe422cef3d40b8aa4e6377634ff48a193d2ced964f2e2e149,train,Eyes_Japan_Dataset/shiono
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/shiono/gesture_etc-16-dryer-shiono_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/shiono,4811128,120.0,3600,30.0,156,10.0,0,0,0,1d2b6af4b20a008a53f897240fc44eed9228f3bf3a940581ed52eb3d61a4e727,train,Eyes_Japan_Dataset/shiono
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/shiono/gesture_etc-17-drink-shiono_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/shiono,4811128,120.0,3600,30.0,156,10.0,0,0,0,3e5f51df5558b110c22e967c4650fd37a2104c9bb7f27e36f1e2fe3d93ef1a72,train,Eyes_Japan_Dataset/shiono
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/shiono/gesture_etc-21-clapping-shiono_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/shiono,4811128,120.0,3600,30.0,156,10.0,0,0,0,debd3e8400a0b2803dfc443413d48a5ad1ade66b03b826395734c034cf2ccae2,train,Eyes_Japan_Dataset/shiono
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/shiono/gesture_etc-23-mobile call-shiono_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/shiono,4811128,120.0,3600,30.0,156,10.0,0,0,0,45993dcfefc2c6a0e0655d5c437dd9a2f5413f360700e04e4475491ae53adde6,train,Eyes_Japan_Dataset/shiono
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/shiono/gesture_etc-24-matrix-shiono_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/shiono,4811128,120.0,3600,30.0,156,10.0,0,0,0,a45ddf461774a52ff8ab6a35ade41f53d82160b0771e3b138a5bdd24a98db16b,train,Eyes_Japan_Dataset/shiono
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/shiono/gesture_etc-25-magic-shiono_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/shiono,4811128,120.0,3600,30.0,156,10.0,0,0,0,3c8bbafc0e98f72b8d29a264953b6226f5374edad25f9d1fb255ea06a0ae1588,train,Eyes_Japan_Dataset/shiono
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/shiono/gesture_etc-26-hit mosquito-shiono_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/shiono,4811128,120.0,3600,30.0,156,10.0,0,0,0,3cc37ea73d55931bbc6ef2939637db540ca5c711d19e694d5bd22d4566b108a7,train,Eyes_Japan_Dataset/shiono
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/shiono/gesture_etc-29-pantomime-shiono_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/shiono,4811128,120.0,3600,30.0,156,10.0,0,0,0,f8473299940049d0febc9feb98c6b3109b2bcaead5f32fd4610f21e123e951d1,train,Eyes_Japan_Dataset/shiono
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/shiono/gesture_etc-31-ok-shiono_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/shiono,4811128,120.0,3600,30.0,156,10.0,0,0,0,59846a930f41fadb1683b446402d8043bfe79b16f6b8ab706171c45284789d2d,train,Eyes_Japan_Dataset/shiono
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/shiono/gesture_etc-32-no-shiono_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/shiono,4811128,120.0,3600,30.0,156,10.0,0,0,0,e52ae63aca147cb7026a837d2ca764c6b68bbd459da496490d5f873f413bba55,train,Eyes_Japan_Dataset/shiono
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/shiono/gesture_etc-33-watch here-shiono_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/shiono,4811128,120.0,3600,30.0,156,10.0,0,0,0,86cb6114320e5e1945a0b764bf92b4a7284a462a401203685bb5b01478762989,train,Eyes_Japan_Dataset/shiono
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/shiono/gesture_etc-34-peace-shiono_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/shiono,4811128,120.0,3600,30.0,156,10.0,0,0,0,26dfc04e7522dde3526897fb6ecbde7480b1af09b473389fe9603b5fd8e12549,train,Eyes_Japan_Dataset/shiono
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/shiono/gesture_etc-35-west side-shiono_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/shiono,4811128,120.0,3600,30.0,156,10.0,0,0,0,97f5706a22d7be3ebd90f7c5fe1895364098ba41414d923209726212b4be9cfb,train,Eyes_Japan_Dataset/shiono
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/shiono/gesture_etc-38-hand language-shiono_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/shiono,4811128,120.0,3600,30.0,156,10.0,0,0,0,0efdc107daef12de77eaf561309dd04bbeffac371b217e1fcc2662c6b5390b85,train,Eyes_Japan_Dataset/shiono
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/shiono/gesture_etc-41-mosh-shiono_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/shiono,4799104,120.0,3591,29.925,156,10.0,0,0,0,f00ae873e6556f2fc053e00c1267b88919a1bd500fd6038d7c4b88dc572d95c3,train,Eyes_Japan_Dataset/shiono
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/shiono/gesture_etc-43-brush teeth-shiono_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/shiono,4799104,120.0,3591,29.925,156,10.0,0,0,0,0d2782100a26996d24c9f6ab4d02c017912a02441b71bd0e9869a6c4de5b6d5a,train,Eyes_Japan_Dataset/shiono
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/shiono/gesture_etc-45-feel dizzy -shiono_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/shiono,4799104,120.0,3591,29.925,156,10.0,0,0,0,8f5c74154fdb30f22b4407a92d4268ea0d6055c4a430e9dd95e405392387b7af,train,Eyes_Japan_Dataset/shiono
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/shiono/gesture_etc-47-big drum-shiono_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/shiono,4799104,120.0,3591,29.925,156,10.0,0,0,0,4a44fbc4d30019102deb23f442c9c2b6696cb071186bbebc3de739e773685d48,train,Eyes_Japan_Dataset/shiono
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/shiono/gesture_etc-49-taiko under-shiono_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/shiono,4799104,120.0,3591,29.925,156,10.0,0,0,0,5c3a82b44567fe915aab1e5ef2e1df756345847ade8bc7e3fe3f253a6fa19e06,train,Eyes_Japan_Dataset/shiono
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/shiono/gesture_etc-50-syuriken-shiono_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/shiono,4799104,120.0,3591,29.925,156,10.0,0,0,0,70544ed6584cd0e64e26ca25086d8eef8a6000492790aa1e35921523270162b1,train,Eyes_Japan_Dataset/shiono
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/shiono/greeting-01-hello-shiono_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/shiono,4545264,120.0,3401,28.341666666666665,156,10.0,0,0,0,f82465a2e3d8dae296ef9900d0b16f7ec754f49e125b565fd1ffd5bb235f6197,train,Eyes_Japan_Dataset/shiono
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/shiono/greeting-04-salute (head)-shiono_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/shiono,4545264,120.0,3401,28.341666666666665,156,10.0,0,0,0,448613073195d7966a7b0dc362bffd74065a006b3d4890c2b9004754d77048be,train,Eyes_Japan_Dataset/shiono
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/shiono/greeting-09-certificate-shiono_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/shiono,4545264,120.0,3401,28.341666666666665,156,10.0,0,0,0,91c0f908141981b963b1f3d1f92581fc3ac03a7e792ef7386066cc1517da172a,train,Eyes_Japan_Dataset/shiono
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/shiono/greeting-10-card exchange-shiono_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/shiono,4545264,120.0,3401,28.341666666666665,156,10.0,0,0,0,a967f0a4147351ec3b740710d57ddb3c9a9e0ca50554ddabe0543fd74bbceafd,train,Eyes_Japan_Dataset/shiono
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/shiono/jump-01-normal-shiono_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/shiono,4545264,120.0,3401,28.341666666666665,156,10.0,0,0,0,af53aa930ec8ea71f236081b2b90c3d1f3937844ec6644c0154084a71d9e1f80,train,Eyes_Japan_Dataset/shiono
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/shiono/jump-02-leap-shiono_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/shiono,4545264,120.0,3401,28.341666666666665,156,10.0,0,0,0,6b8e7e4527e1bcd42cd2966adc1fcc385c5f64c8f54b8de763fce35f4f44f2f0,train,Eyes_Japan_Dataset/shiono
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/shiono/jump-09-rope cross-shiono_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/shiono,4545264,120.0,3401,28.341666666666665,156,10.0,0,0,0,e6de2b1ccd9139cb6bee7e514eb96833bc90960fc95fada70bdb993043e2dd53,train,Eyes_Japan_Dataset/shiono
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/shiono/jump-10-rope long-shiono_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/shiono,4545264,120.0,3401,28.341666666666665,156,10.0,0,0,0,71ea5b7ca5cf25317096be81453b92a2919b8404f2c825bb169eb3688baa1d85,train,Eyes_Japan_Dataset/shiono
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/shiono/jump-12-boxer step-shiono_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/shiono,4545264,120.0,3401,28.341666666666665,156,10.0,0,0,0,0c1516f70e2bb88325e95e69815b2cb8e1e159c6ed8744195f500fcfcdcae44d,train,Eyes_Japan_Dataset/shiono
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/shiono/pain-01-headache-shiono_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/shiono,4799104,120.0,3591,29.925,156,10.0,0,0,0,f36d03e71267ef204b17528b21f309edae77324669118113e84425a6a1f9cc70,train,Eyes_Japan_Dataset/shiono
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/shiono/pain-03-toothache-shiono_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/shiono,4799104,120.0,3591,29.925,156,10.0,0,0,0,8211f8b888f6da5544503ba8815c869fd2913cf6539cc2b636f0f15992a9bca8,train,Eyes_Japan_Dataset/shiono
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/shiono/pose-01-normal-shiono_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/shiono,4811128,120.0,3600,30.0,156,10.0,0,0,0,8059a7de2344abe68270534a8c03c309080b5a8695d707ad4fbb5f3c480213c9,train,Eyes_Japan_Dataset/shiono
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/shiono/pose-02-rest-shiono_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/shiono,4811128,120.0,3600,30.0,156,10.0,0,0,0,f077b2026277e3a5e8ba78db6c0bd0c477d301c6eed431454af2363f98d3e59b,train,Eyes_Japan_Dataset/shiono
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/shiono/pose-04-drank-shiono_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/shiono,4811128,120.0,3600,30.0,156,10.0,0,0,0,7114d4bb792b834a0c8904b53d1dd1176721dec88f3165122429b18a50ccff03,train,Eyes_Japan_Dataset/shiono
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/shiono/pose-07-pray cross-shiono_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/shiono,4811128,120.0,3600,30.0,156,10.0,0,0,0,4fec05fccea1630903a5f95e5d7ba2b7478ec061174707db0a64f056825fb6d7,train,Eyes_Japan_Dataset/shiono
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/shiono/pose-08-pray buddhismintone-shiono_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/shiono,4811128,120.0,3600,30.0,156,10.0,0,0,0,383e006b7a4aee55932a8fa401821574cc1cc280f07bd956a76e2ee8235d2df8,train,Eyes_Japan_Dataset/shiono
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/shiono/pose-09-pray buddhism-shiono_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/shiono,4811128,120.0,3600,30.0,156,10.0,0,0,0,27708b9ea64e6044710c5d402c56efb77709b6775d67f4510c2dc249498568cd,train,Eyes_Japan_Dataset/shiono
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/shiono/pose-10-recall blackmagic-shiono_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/shiono,4811128,120.0,3600,30.0,156,10.0,0,0,0,80b894cad09469139908fb9301903bee704a7aa8806ba484c796df5222761a7c,train,Eyes_Japan_Dataset/shiono
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/shiono/pose-12-body building-shiono_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/shiono,4811128,120.0,3600,30.0,156,10.0,0,0,0,c1d028e6a1367dd70f8a28893afbb44632112dcda21214c1d68b9fc7e96efaa5,train,Eyes_Japan_Dataset/shiono
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/shiono/pose-13-model-shiono_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/shiono,4811128,120.0,3600,30.0,156,10.0,0,0,0,9465e1f4d059333985e386b266f814e86611e7e66355ef686a91d1713f386053,train,Eyes_Japan_Dataset/shiono
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/shiono/pose-14-look up-shiono_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/shiono,4811128,120.0,3600,30.0,156,10.0,0,0,0,beb13256f9baac7d1dbc9265722078d5a33dea65b5e864de07b5a0fa589fa1a8,train,Eyes_Japan_Dataset/shiono
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/shiono/pose-16-handstand-shiono_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/shiono,4745664,120.0,3551,29.591666666666665,156,10.0,0,0,0,c7dbdd09615501e8cab96efe1a54d3f7c8288eaf52298e94c4dcb75ade51b877,train,Eyes_Japan_Dataset/shiono
