source,dataset,subject_key,bytes,fps,frames,duration_seconds,pose_dimensions,screen_hz,max_seated_seconds,max_low_speed_seated_seconds,complete_transition_proxies
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/walk-17-push by back-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/walk-18-shuffle forward-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/walk-19-shuffle backward-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/walk-20-cane-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/walk-21-one leg-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/walk-22-look around-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/walk-23-shuffle oneleg-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/walk-25-tired-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/walk-26-exhausted-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/walk-27-thinking-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/walk-28-look up-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/walk-29-look down-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/ichige/accident-09-damage leftfoot-ichige_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/ichige,9982784,250.0,7471,29.884,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/ichige/gesture_etc-04-set 4-ichige_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/ichige,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/ichige/gesture_etc-05-touch nose-ichige_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/ichige,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/ichige/gesture_etc-14-apologize-ichige_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/ichige,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/ichige/gesture_etc-18-eat-ichige_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/ichige,4811128,120.0,3600,30.0,156,10.0,18.6,0,1
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/ichige/gesture_etc-19-fold legs-ichige_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/ichige,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/ichige/gesture_etc-23-mobile call-ichige_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/ichige,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/ichige/gesture_etc-35-west side-ichige_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/ichige,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/ichige/gesture_etc-38-hand language-ichige_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/ichige,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/ichige/gesture_etc-39-giant baba-ichige_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/ichige,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/ichige/jump-01-normal-ichige_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/ichige,10021528,250.0,7500,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/ichige/jump-04-horizontal-ichige_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/ichige,10021528,250.0,7500,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/ichige/jump-07-rope double-ichige_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/ichige,10021528,250.0,7500,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/ichige/jump-13-matrix-ichige_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/ichige,10021528,250.0,7500,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/ichige/pain-01-headache-ichige_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/ichige,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/ichige/pose-02-rest-ichige_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/ichige,9982784,250.0,7471,29.884,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/ichige/pose-12-body building-ichige_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/ichige,9982784,250.0,7471,29.884,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/ichige/sitdown_standup-11-one knee drawn up-ichige_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/ichige,10021528,250.0,7500,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/ichige/soccer-03-volley kick-ichige_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/ichige,4411664,120.0,3301,27.508333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/ichige/soccer-06-pass outside-ichige_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/ichige,4772384,120.0,3571,29.758333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/ichige/soccer-11-dribble 3-ichige_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/ichige,4772384,120.0,3571,29.758333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/ichige/soccer-24-dribble shoot-ichige_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/ichige,4772384,120.0,3571,29.758333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/ichige/soccer-27-pk inside-ichige_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/ichige,4772384,120.0,3571,29.758333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/ichige/soccer-28-pk feint-ichige_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/ichige,4772384,120.0,3571,29.758333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/ichige/soccer-29-heel lift-ichige_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/ichige,4772384,120.0,3571,29.758333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/ichige/soccer-31-goal-ichige_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/ichige,4772384,120.0,3571,29.758333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/ichige/walk-07-moonwalk-ichige_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/ichige,10021528,250.0,7500,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/ichige/walk-29-look down-ichige_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/ichige,10021528,250.0,7500,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/accident-01-dodge-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/accident-02-dodge fast-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/accident-03-damage head-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/accident-04-damage right leg-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/accident-05-damage right arm-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/accident-07-damage left arm-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/accident-08-damage rightfoot-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/accident-09-damage leftfoot-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/accident-10-spasm-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/accident-12-twist foot-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/accident-13-damage back-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/accident-14-dodge turn down-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,2673536,120.0,2000,16.666666666666668,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/audience-01-standing set 1-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/audience-02-standing set 2-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/gesture_etc-01-set 1-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/gesture_etc-03-set 3-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/gesture_etc-05-touch nose-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/gesture_etc-06-jiggle knee-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/gesture_etc-07-over stretch-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/gesture_etc-09-scratch-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/gesture_etc-17-drink-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/gesture_etc-18-eat-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/gesture_etc-22-mobile receive-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/gesture_etc-23-mobile call-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/gesture_etc-24-matrix-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/gesture_etc-25-magic-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/gesture_etc-29-pantomime-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/gesture_etc-30-fxxk-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/gesture_etc-31-ok-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/gesture_etc-32-no-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/gesture_etc-33-watch here-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/gesture_etc-34-peace-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/gesture_etc-35-west side-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/gesture_etc-37-gay-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/gesture_etc-38-hand language-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/gesture_etc-39-giant baba-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/gesture_etc-40-head banging-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/gesture_etc-41-mosh-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/gesture_etc-42-hung over-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/gesture_etc-43-brush teeth-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/gesture_etc-45-feel dizzy -kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/gesture_etc-46-vomit of blood-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/gesture_etc-47-big drum-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/gesture_etc-48-medium drum-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/gesture_etc-49-taiko under-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/greeting-01-hello-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/greeting-02-bye-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/greeting-03-election-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/greeting-04-salute (head)-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/greeting-05-salute (chest)-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/greeting-07-bow-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/greeting-08-shakehands-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/greeting-09-certificate-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/jump-01-normal-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/jump-02-leap-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/jump-03-vertical-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/jump-04-horizontal-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/jump-11-warmup-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/jump-13-matrix-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/pain-01-headache-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/pain-03-toothache-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/pain-07-arthritic-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/pose-01-normal-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/pose-02-rest-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/pose-03-open leg-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/pose-04-drank-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/pose-05-cross leg-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/pose-06-hangon-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/pose-08-pray buddhismintone-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/pose-09-pray buddhism-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4399648,120.0,3292,27.433333333333334,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/pose-10-recall blackmagic-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/pose-11-bended knees-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/pose-12-body building-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kaiwa/pose-13-model-kaiwa_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kaiwa,4811136,120.0,3600,30.0,156,10.0,0,0,0
